Channel No.	Counts
1	0.0
2	0.0
3	288153.0
4	9194426.0
5	8989015.0
6	6707349.0
7	8031208.0
8	6198393.0
9	2169034.0
10	965701.0
11	628517.0
12	483675.0
13	329920.0
14	133641.0
15	37445.0
16	15484.0
17	9764.0
18	7066.0
19	5511.0
20	4387.0
21	3431.0
22	2604.0
23	1895.0
24	1312.0
25	865.0
26	557.0
27	332.0
28	158.0
29	72.0
30	36.0
31	26.0
32	25.0
33	8.0
34	8.0
35	9.0
36	10.0
37	9.0
38	8.0
39	4.0
40	3.0
41	8.0
42	6.0
43	3.0
44	7.0
45	2.0
46	10.0
47	7.0
48	6.0
49	11.0
50	4.0
51	7.0
52	5.0
53	10.0
54	5.0
55	11.0
56	3.0
57	6.0
58	8.0
59	3.0
60	9.0
61	8.0
62	9.0
63	10.0
64	4.0
65	4.0
66	9.0
67	5.0
68	5.0
69	7.0
70	10.0
71	5.0
72	13.0
73	13.0
74	8.0
75	12.0
76	9.0
77	10.0
78	5.0
79	2.0
80	9.0
81	11.0
82	7.0
83	10.0
84	9.0
85	10.0
86	7.0
87	12.0
88	7.0
89	9.0
90	4.0
91	15.0
92	17.0
93	7.0
94	12.0
95	6.0
96	10.0
97	9.0
98	10.0
99	12.0
100	12.0
101	9.0
102	7.0
103	10.0
104	9.0
105	14.0
106	9.0
107	10.0
108	22.0
109	10.0
110	6.0
111	14.0
112	12.0
113	7.0
114	8.0
115	14.0
116	12.0
117	14.0
118	10.0
119	14.0
120	13.0
121	9.0
122	7.0
123	7.0
124	12.0
125	12.0
126	7.0
127	14.0
128	8.0
129	14.0
130	8.0
131	10.0
132	11.0
133	10.0
134	8.0
135	13.0
136	8.0
137	9.0
138	8.0
139	11.0
140	7.0
141	14.0
142	6.0
143	9.0
144	4.0
145	6.0
146	9.0
147	13.0
148	16.0
149	7.0
150	7.0
151	7.0
152	10.0
153	10.0
154	7.0
155	6.0
156	12.0
157	16.0
158	10.0
159	10.0
160	9.0
161	4.0
162	4.0
163	9.0
164	8.0
165	13.0
166	6.0
167	10.0
168	7.0
169	12.0
170	6.0
171	7.0
172	5.0
173	10.0
174	11.0
175	9.0
176	6.0
177	20.0
178	7.0
179	8.0
180	10.0
181	9.0
182	10.0
183	12.0
184	12.0
185	9.0
186	6.0
187	7.0
188	10.0
189	11.0
190	13.0
191	11.0
192	9.0
193	13.0
194	13.0
195	5.0
196	8.0
197	11.0
198	11.0
199	9.0
200	9.0
201	4.0
202	9.0
203	7.0
204	7.0
205	5.0
206	16.0
207	10.0
208	3.0
209	6.0
210	9.0
211	10.0
212	14.0
213	12.0
214	6.0
215	9.0
216	12.0
217	8.0
218	8.0
219	10.0
220	13.0
221	7.0
222	9.0
223	9.0
224	4.0
225	9.0
226	11.0
227	7.0
228	6.0
229	7.0
230	11.0
231	4.0
232	10.0
233	10.0
234	5.0
235	14.0
236	6.0
237	12.0
238	15.0
239	4.0
240	8.0
241	7.0
242	8.0
