Channel No.	Counts
1	0.0
2	0.0
3	177891.0
4	16150366.0
5	4438068.0
6	1369223.0
7	288147.0
8	147577.0
9	94091.0
10	49922.0
11	24938.0
12	15718.0
13	9576.0
14	5523.0
15	3311.0
16	2049.0
17	1218.0
18	695.0
19	307.0
20	160.0
21	79.0
22	60.0
23	48.0
24	46.0
25	33.0
26	26.0
27	29.0
28	16.0
29	20.0
30	13.0
31	18.0
32	7.0
33	5.0
34	5.0
35	13.0
36	6.0
37	8.0
38	8.0
39	8.0
40	7.0
41	2.0
42	6.0
43	3.0
44	7.0
45	11.0
46	8.0
47	6.0
48	5.0
49	2.0
50	2.0
51	5.0
52	6.0
53	4.0
54	2.0
55	5.0
56	4.0
57	4.0
58	2.0
59	3.0
60	8.0
61	5.0
62	7.0
63	8.0
64	3.0
65	4.0
66	2.0
67	11.0
68	3.0
69	1.0
70	8.0
71	5.0
72	5.0
73	5.0
74	5.0
75	7.0
76	8.0
77	3.0
78	7.0
79	4.0
80	4.0
81	7.0
82	3.0
83	6.0
84	6.0
85	9.0
86	4.0
87	7.0
88	6.0
89	4.0
90	9.0
91	5.0
92	2.0
93	6.0
94	8.0
95	1.0
96	3.0
97	5.0
98	4.0
99	9.0
100	6.0
101	8.0
102	11.0
103	9.0
104	11.0
105	7.0
106	5.0
107	4.0
108	7.0
109	15.0
110	9.0
111	14.0
112	8.0
113	13.0
114	9.0
115	9.0
116	10.0
117	10.0
118	6.0
119	7.0
120	8.0
121	9.0
122	9.0
123	12.0
124	10.0
125	9.0
126	7.0
127	8.0
128	4.0
129	8.0
130	9.0
131	7.0
132	12.0
133	7.0
134	10.0
135	6.0
136	11.0
137	10.0
138	1.0
139	8.0
140	6.0
141	6.0
142	6.0
143	7.0
144	11.0
145	3.0
146	5.0
147	4.0
148	2.0
149	3.0
150	8.0
151	5.0
152	5.0
153	2.0
154	7.0
155	3.0
156	6.0
157	8.0
158	5.0
159	7.0
160	5.0
161	3.0
162	1.0
163	8.0
164	6.0
165	7.0
166	6.0
167	5.0
168	12.0
169	8.0
170	10.0
171	5.0
172	4.0
173	5.0
174	7.0
175	4.0
176	8.0
177	6.0
178	10.0
179	3.0
180	5.0
181	3.0
182	7.0
183	4.0
184	9.0
185	6.0
186	6.0
187	8.0
188	6.0
189	7.0
190	4.0
191	5.0
192	2.0
193	9.0
194	7.0
195	9.0
196	10.0
197	8.0
198	6.0
199	7.0
200	5.0
201	6.0
202	9.0
203	10.0
204	4.0
205	2.0
206	7.0
207	4.0
208	6.0
209	7.0
210	11.0
211	4.0
212	7.0
213	6.0
214	2.0
215	5.0
216	6.0
217	4.0
218	6.0
219	6.0
220	5.0
221	9.0
222	7.0
223	4.0
224	9.0
225	7.0
226	5.0
227	7.0
228	3.0
229	5.0
230	6.0
231	6.0
232	2.0
233	7.0
234	4.0
235	10.0
236	7.0
237	7.0
238	8.0
239	14.0
240	10.0
241	5.0
242	9.0
243	6.0
244	6.0
