Channel No.	Counts
1	0.0
2	1.0
3	530995.0
4	9373134.0
5	10945464.0
6	10880300.0
7	4134439.0
8	1975569.0
9	1221824.0
10	631342.0
11	181826.0
12	56689.0
13	24040.0
14	12574.0
15	8829.0
16	6610.0
17	4539.0
18	3022.0
19	1815.0
20	928.0
21	413.0
22	157.0
23	56.0
24	26.0
25	21.0
26	11.0
27	7.0
28	13.0
29	10.0
30	12.0
31	8.0
32	12.0
33	11.0
34	5.0
35	8.0
36	11.0
37	11.0
38	4.0
39	6.0
40	10.0
41	13.0
42	15.0
43	12.0
44	10.0
45	11.0
46	14.0
47	15.0
48	16.0
49	12.0
50	11.0
51	11.0
52	12.0
53	18.0
54	14.0
55	7.0
56	8.0
57	9.0
58	6.0
59	11.0
60	19.0
61	9.0
62	11.0
63	12.0
64	17.0
65	15.0
66	14.0
67	15.0
68	11.0
69	16.0
70	9.0
71	12.0
72	13.0
73	13.0
74	4.0
75	13.0
76	4.0
77	12.0
78	11.0
79	10.0
80	10.0
81	9.0
82	6.0
83	12.0
84	9.0
85	11.0
86	11.0
87	16.0
88	8.0
89	8.0
90	20.0
91	13.0
92	10.0
93	8.0
94	11.0
95	16.0
96	24.0
97	18.0
98	17.0
99	11.0
100	12.0
101	11.0
102	20.0
103	18.0
104	10.0
105	13.0
106	22.0
107	14.0
108	14.0
109	14.0
110	18.0
111	14.0
112	21.0
113	10.0
114	20.0
115	23.0
116	12.0
117	14.0
118	15.0
119	11.0
120	10.0
121	16.0
122	10.0
123	13.0
124	12.0
125	11.0
126	16.0
127	16.0
128	10.0
129	9.0
130	19.0
131	17.0
132	19.0
133	8.0
134	15.0
135	17.0
136	16.0
137	16.0
138	7.0
139	19.0
140	10.0
141	8.0
142	12.0
143	15.0
144	18.0
145	16.0
146	11.0
147	8.0
148	16.0
149	11.0
150	12.0
151	18.0
152	6.0
153	8.0
154	14.0
155	9.0
156	18.0
157	11.0
158	17.0
159	17.0
160	10.0
161	11.0
162	11.0
163	18.0
164	12.0
165	12.0
166	13.0
167	12.0
168	22.0
169	12.0
170	15.0
171	13.0
172	18.0
173	14.0
174	11.0
175	10.0
176	18.0
177	15.0
178	20.0
179	17.0
180	13.0
181	18.0
182	14.0
183	15.0
184	14.0
185	17.0
186	12.0
187	12.0
188	14.0
189	14.0
190	17.0
191	20.0
192	12.0
193	11.0
194	16.0
195	19.0
196	12.0
197	13.0
198	19.0
199	12.0
200	18.0
201	21.0
202	19.0
203	14.0
204	21.0
205	22.0
206	15.0
207	16.0
208	20.0
209	16.0
210	14.0
211	14.0
212	25.0
213	12.0
214	16.0
215	18.0
216	15.0
217	17.0
218	13.0
219	16.0
220	22.0
221	15.0
222	21.0
223	13.0
224	18.0
225	15.0
226	17.0
227	17.0
228	20.0
229	14.0
230	20.0
231	12.0
232	19.0
233	19.0
234	8.0
235	28.0
236	13.0
237	15.0
238	16.0
239	17.0
240	13.0
241	14.0
242	17.0
243	13.0
244	14.0
245	20.0
246	10.0
247	12.0
248	13.0
249	16.0
250	14.0
251	17.0
252	22.0
253	12.0
254	21.0
255	13.0
256	15.0
257	11.0
258	11.0
259	15.0
260	19.0
261	16.0
262	10.0
263	12.0
264	22.0
265	18.0
266	16.0
267	15.0
268	14.0
269	13.0
270	19.0
271	11.0
272	12.0
273	16.0
274	12.0
275	19.0
276	13.0
277	19.0
278	17.0
279	9.0
280	13.0
281	20.0
282	13.0
283	15.0
284	14.0
285	19.0
286	8.0
287	10.0
288	15.0
289	17.0
290	15.0
291	20.0
292	17.0
293	11.0
294	13.0
295	16.0
296	12.0
297	17.0
298	11.0
299	10.0
300	12.0
301	13.0
302	16.0
303	15.0
304	13.0
305	13.0
306	9.0
307	14.0
308	12.0
309	13.0
310	10.0
311	11.0
312	14.0
313	16.0
314	17.0
315	12.0
316	11.0
317	13.0
318	11.0
319	16.0
320	22.0
321	9.0
322	7.0
323	11.0
324	14.0
325	8.0
326	13.0
327	7.0
328	14.0
329	12.0
330	15.0
331	13.0
332	17.0
333	16.0
334	21.0
335	12.0
336	9.0
337	13.0
338	19.0
339	12.0
340	17.0
341	9.0
342	9.0
343	20.0
344	17.0
345	14.0
346	12.0
347	12.0
348	6.0
349	15.0
350	11.0
351	7.0
352	8.0
353	16.0
354	9.0
355	14.0
356	8.0
357	12.0
358	12.0
359	12.0
360	13.0
361	13.0
362	10.0
363	9.0
364	10.0
365	7.0
366	10.0
367	6.0
368	12.0
369	14.0
370	7.0
371	8.0
372	6.0
373	15.0
374	17.0
375	14.0
376	8.0
377	10.0
378	4.0
379	12.0
380	11.0
381	15.0
382	9.0
383	10.0
384	7.0
385	8.0
386	15.0
387	8.0
388	9.0
389	7.0
390	11.0
391	19.0
392	13.0
393	12.0
394	14.0
395	12.0
396	5.0
397	13.0
398	14.0
399	7.0
400	11.0
401	15.0
402	12.0
403	11.0
404	17.0
405	11.0
406	9.0
407	13.0
408	15.0
409	17.0
410	7.0
411	14.0
412	10.0
413	15.0
414	11.0
415	11.0
416	12.0
417	16.0
418	17.0
419	9.0
420	13.0
421	9.0
422	10.0
423	13.0
424	16.0
425	13.0
426	12.0
427	20.0
428	8.0
429	16.0
430	15.0
431	12.0
432	20.0
433	17.0
434	20.0
435	22.0
436	21.0
437	25.0
438	18.0
439	15.0
440	12.0
441	14.0
442	13.0
443	18.0
444	18.0
445	21.0
446	12.0
447	14.0
448	17.0
449	13.0
450	17.0
451	28.0
452	28.0
453	20.0
454	25.0
455	16.0
456	16.0
457	22.0
458	17.0
459	19.0
460	25.0
461	26.0
462	31.0
463	24.0
464	19.0
465	24.0
466	24.0
