Channel No.	Counts
1	0.0
2	0.0
3	330415.0
4	1158125.0
5	340838.0
6	268010.0
7	156695.0
8	72090.0
9	22335.0
10	7752.0
11	3615.0
12	1599.0
13	596.0
14	171.0
15	42.0
16	6.0
17	10.0
18	11.0
19	4.0
20	1.0
21	4.0
22	4.0
23	4.0
24	2.0
25	2.0
26	2.0
27	3.0
28	5.0
29	2.0
30	4.0
31	6.0
32	5.0
33	2.0
34	3.0
35	2.0
36	5.0
37	3.0
38	4.0
39	5.0
40	4.0
41	0.0
42	4.0
43	4.0
44	4.0
45	2.0
46	4.0
47	5.0
48	4.0
49	6.0
50	1.0
51	7.0
52	5.0
53	4.0
54	2.0
55	1.0
56	3.0
57	3.0
58	3.0
59	5.0
60	0.0
61	6.0
62	6.0
63	3.0
64	4.0
65	6.0
66	5.0
67	3.0
68	9.0
69	1.0
70	6.0
71	3.0
72	5.0
73	1.0
74	6.0
75	4.0
76	5.0
77	2.0
78	4.0
79	5.0
80	2.0
81	4.0
82	2.0
83	3.0
84	5.0
85	3.0
86	4.0
87	9.0
88	5.0
89	5.0
90	7.0
91	5.0
92	7.0
93	6.0
94	8.0
95	8.0
96	5.0
97	4.0
98	8.0
99	5.0
100	7.0
101	5.0
102	7.0
103	6.0
104	2.0
105	5.0
106	5.0
107	5.0
108	3.0
109	3.0
110	4.0
111	5.0
112	5.0
113	5.0
114	11.0
115	6.0
116	5.0
117	9.0
118	4.0
119	5.0
120	6.0
121	6.0
122	5.0
123	6.0
124	3.0
125	10.0
126	2.0
127	6.0
128	5.0
129	6.0
130	4.0
131	6.0
132	6.0
133	6.0
134	6.0
135	6.0
136	6.0
137	5.0
138	5.0
139	8.0
140	8.0
141	2.0
142	4.0
143	9.0
144	6.0
145	5.0
146	5.0
147	5.0
148	1.0
149	3.0
150	2.0
151	4.0
152	8.0
153	6.0
154	1.0
155	5.0
156	4.0
157	3.0
158	2.0
159	4.0
160	8.0
161	6.0
162	3.0
163	9.0
164	4.0
165	2.0
166	1.0
167	4.0
168	3.0
169	1.0
170	6.0
171	6.0
172	2.0
173	3.0
174	2.0
175	4.0
176	8.0
177	3.0
178	3.0
179	7.0
180	1.0
181	7.0
182	5.0
183	9.0
184	4.0
185	6.0
186	3.0
187	10.0
188	4.0
189	6.0
190	3.0
191	6.0
192	6.0
193	6.0
194	5.0
195	9.0
196	7.0
197	4.0
198	2.0
199	1.0
200	9.0
201	7.0
202	4.0
203	3.0
204	14.0
205	8.0
206	6.0
207	7.0
208	4.0
209	4.0
210	8.0
211	5.0
212	4.0
213	6.0
214	8.0
215	4.0
216	4.0
217	7.0
218	4.0
219	1.0
220	7.0
221	4.0
222	5.0
223	2.0
224	4.0
225	4.0
226	7.0
227	6.0
228	6.0
229	8.0
230	2.0
231	6.0
232	6.0
233	7.0
234	4.0
235	2.0
236	4.0
237	5.0
238	3.0
239	8.0
240	5.0
241	7.0
242	8.0
243	7.0
244	2.0
245	6.0
