Channel No.	Counts
1	0.0
2	2.0
3	750480.0
4	2241811.0
5	444795.0
6	370177.0
7	245935.0
8	140724.0
9	56885.0
10	16904.0
11	6472.0
12	3452.0
13	1572.0
14	474.0
15	108.0
16	17.0
17	5.0
18	9.0
19	10.0
20	8.0
21	4.0
22	10.0
23	5.0
24	7.0
25	3.0
26	2.0
27	8.0
28	3.0
29	0.0
30	2.0
31	0.0
32	5.0
33	7.0
34	6.0
35	1.0
36	7.0
37	7.0
38	2.0
39	5.0
40	5.0
41	4.0
42	5.0
43	5.0
44	5.0
45	6.0
46	6.0
47	5.0
48	5.0
49	2.0
50	6.0
51	4.0
52	9.0
53	5.0
54	6.0
55	3.0
56	3.0
57	4.0
58	2.0
59	5.0
60	7.0
61	4.0
62	7.0
63	3.0
64	10.0
65	6.0
66	4.0
67	1.0
68	6.0
69	6.0
70	5.0
71	6.0
72	10.0
73	7.0
74	7.0
75	8.0
76	4.0
77	6.0
78	9.0
79	7.0
80	9.0
81	4.0
82	8.0
83	8.0
84	5.0
85	8.0
86	3.0
87	8.0
88	7.0
89	4.0
90	8.0
91	6.0
92	13.0
93	2.0
94	5.0
95	5.0
96	10.0
97	4.0
98	7.0
99	8.0
100	11.0
101	9.0
102	6.0
103	6.0
104	7.0
105	8.0
106	13.0
107	7.0
108	13.0
109	12.0
110	6.0
111	11.0
112	5.0
113	12.0
114	18.0
115	10.0
116	8.0
117	12.0
118	10.0
119	4.0
120	10.0
121	11.0
122	10.0
123	9.0
124	9.0
125	6.0
126	6.0
127	9.0
128	5.0
129	11.0
130	10.0
131	7.0
132	8.0
133	7.0
134	8.0
135	9.0
136	7.0
137	10.0
138	12.0
139	5.0
140	5.0
141	7.0
142	4.0
143	5.0
144	5.0
145	5.0
146	4.0
147	11.0
148	11.0
149	6.0
150	9.0
151	13.0
152	16.0
153	6.0
154	7.0
155	2.0
156	8.0
157	2.0
158	10.0
159	11.0
160	6.0
161	9.0
162	4.0
163	9.0
164	7.0
165	10.0
166	8.0
167	8.0
168	8.0
169	8.0
170	3.0
171	8.0
172	5.0
173	7.0
174	7.0
175	6.0
176	9.0
177	12.0
178	9.0
179	4.0
180	9.0
181	9.0
182	3.0
183	14.0
184	11.0
185	7.0
186	8.0
187	6.0
188	8.0
189	7.0
190	11.0
191	10.0
192	9.0
193	15.0
194	11.0
195	13.0
196	7.0
197	8.0
198	14.0
199	6.0
200	7.0
201	12.0
202	10.0
203	10.0
204	11.0
205	4.0
206	13.0
207	9.0
208	11.0
209	3.0
210	10.0
211	10.0
212	7.0
213	9.0
214	8.0
215	17.0
216	6.0
217	5.0
218	11.0
219	8.0
220	6.0
221	7.0
222	15.0
223	9.0
224	11.0
225	7.0
226	7.0
227	11.0
228	7.0
229	6.0
230	8.0
231	4.0
232	9.0
233	6.0
234	14.0
235	13.0
236	9.0
237	11.0
238	12.0
239	9.0
240	7.0
241	13.0
242	4.0
243	7.0
244	10.0
245	12.0
246	16.0
247	7.0
248	12.0
249	9.0
250	7.0
251	7.0
252	14.0
253	15.0
254	10.0
255	4.0
256	20.0
257	7.0
258	4.0
259	12.0
260	5.0
261	4.0
262	8.0
263	10.0
264	7.0
265	7.0
266	12.0
267	10.0
268	7.0
269	8.0
270	13.0
271	10.0
272	10.0
273	10.0
274	8.0
275	10.0
276	16.0
277	9.0
278	9.0
279	12.0
280	8.0
281	7.0
282	12.0
283	12.0
284	17.0
285	10.0
286	10.0
287	7.0
288	11.0
289	14.0
290	11.0
291	13.0
292	9.0
293	8.0
294	12.0
295	12.0
296	10.0
297	12.0
298	17.0
299	8.0
300	20.0
301	10.0
302	17.0
303	12.0
304	13.0
305	7.0
306	14.0
307	17.0
308	21.0
309	10.0
310	14.0
311	14.0
312	17.0
313	18.0
314	12.0
315	20.0
316	18.0
317	20.0
318	22.0
319	14.0
320	21.0
321	20.0
322	21.0
323	24.0
324	16.0
325	14.0
326	17.0
327	15.0
328	20.0
329	25.0
330	23.0
331	18.0
332	27.0
333	20.0
334	21.0
335	19.0
336	31.0
337	19.0
338	18.0
339	33.0
340	19.0
341	13.0
342	13.0
343	27.0
344	14.0
345	14.0
346	15.0
347	12.0
348	15.0
349	17.0
350	21.0
351	23.0
352	31.0
353	20.0
354	23.0
355	17.0
356	16.0
357	14.0
358	16.0
359	14.0
360	16.0
361	3.0
362	20.0
363	13.0
364	17.0
365	17.0
366	12.0
367	11.0
368	16.0
369	16.0
370	14.0
371	16.0
372	10.0
373	12.0
374	15.0
375	13.0
376	11.0
377	7.0
378	9.0
379	11.0
380	7.0
381	8.0
382	9.0
383	8.0
384	10.0
385	8.0
386	14.0
387	9.0
388	4.0
389	3.0
390	5.0
391	6.0
392	9.0
393	9.0
394	7.0
395	6.0
396	10.0
397	3.0
398	5.0
399	5.0
400	6.0
401	6.0
402	4.0
403	4.0
404	3.0
405	5.0
406	7.0
407	4.0
408	6.0
409	1.0
410	6.0
411	6.0
412	5.0
413	6.0
414	10.0
415	5.0
416	4.0
417	6.0
418	4.0
419	4.0
420	5.0
421	0.0
422	4.0
423	5.0
424	7.0
425	7.0
426	4.0
427	9.0
428	4.0
429	6.0
430	7.0
431	3.0
432	4.0
433	7.0
434	4.0
435	6.0
436	3.0
437	6.0
438	3.0
439	2.0
440	3.0
441	7.0
442	3.0
443	8.0
