Channel No.	Counts
1	0.0
2	0.0
3	358770.0
4	1147367.0
5	306217.0
6	165934.0
7	58938.0
8	14312.0
9	5790.0
10	2906.0
11	892.0
12	147.0
13	16.0
14	5.0
15	3.0
16	4.0
17	2.0
18	4.0
19	1.0
20	4.0
21	6.0
22	4.0
23	6.0
24	2.0
25	6.0
26	3.0
27	3.0
28	5.0
29	4.0
30	4.0
31	2.0
32	7.0
33	3.0
34	6.0
35	3.0
36	6.0
37	4.0
38	4.0
39	5.0
40	4.0
41	5.0
42	4.0
43	0.0
44	7.0
45	2.0
46	1.0
47	3.0
48	4.0
49	9.0
50	3.0
51	5.0
52	4.0
53	10.0
54	1.0
55	1.0
56	5.0
57	6.0
58	4.0
59	3.0
60	3.0
61	5.0
62	3.0
63	1.0
64	4.0
65	5.0
66	6.0
67	4.0
68	3.0
69	2.0
70	4.0
71	3.0
72	5.0
73	4.0
74	4.0
75	2.0
76	5.0
77	3.0
78	4.0
79	7.0
80	5.0
81	4.0
82	6.0
83	5.0
84	4.0
85	4.0
86	5.0
87	5.0
88	7.0
89	7.0
90	7.0
91	5.0
92	4.0
93	6.0
94	6.0
95	5.0
96	7.0
97	7.0
98	9.0
99	6.0
100	8.0
101	7.0
102	6.0
103	5.0
104	3.0
105	12.0
106	7.0
107	4.0
108	5.0
109	6.0
110	5.0
111	6.0
112	5.0
113	6.0
114	2.0
115	5.0
116	5.0
117	7.0
118	10.0
119	5.0
120	8.0
121	8.0
122	4.0
123	6.0
124	5.0
125	6.0
126	4.0
127	3.0
128	8.0
129	4.0
130	5.0
131	9.0
132	2.0
133	5.0
134	9.0
135	7.0
136	6.0
137	6.0
138	8.0
139	6.0
140	7.0
141	6.0
142	3.0
143	5.0
144	6.0
145	7.0
146	2.0
147	5.0
148	9.0
149	5.0
150	6.0
151	5.0
152	2.0
153	4.0
154	4.0
155	8.0
156	5.0
157	5.0
158	3.0
159	2.0
160	3.0
161	3.0
162	5.0
163	4.0
164	8.0
165	7.0
166	6.0
167	4.0
168	3.0
169	3.0
170	5.0
171	4.0
172	9.0
173	4.0
174	4.0
175	6.0
176	4.0
177	7.0
178	8.0
179	5.0
180	9.0
181	3.0
182	4.0
183	4.0
184	5.0
185	3.0
186	6.0
187	7.0
188	2.0
189	8.0
190	3.0
191	4.0
192	1.0
193	4.0
194	3.0
195	4.0
196	7.0
197	4.0
198	4.0
199	11.0
200	3.0
201	5.0
202	5.0
203	6.0
204	6.0
205	5.0
206	3.0
207	8.0
208	9.0
209	7.0
210	3.0
211	7.0
212	2.0
213	7.0
214	5.0
215	7.0
216	2.0
217	4.0
218	2.0
219	4.0
220	8.0
221	3.0
222	5.0
223	1.0
224	3.0
225	6.0
226	6.0
227	10.0
228	6.0
229	6.0
230	5.0
231	8.0
232	3.0
233	5.0
234	9.0
235	8.0
236	5.0
237	5.0
238	7.0
239	8.0
240	3.0
241	4.0
242	3.0
243	4.0
244	4.0
245	4.0
