Channel No.	Counts
1	0.0
2	1.0
3	308876.0
4	963161.0
5	227132.0
6	118768.0
7	43069.0
8	11075.0
9	5085.0
10	2652.0
11	946.0
12	172.0
13	20.0
14	6.0
15	7.0
16	7.0
17	3.0
18	2.0
19	4.0
20	4.0
21	4.0
22	6.0
23	6.0
24	2.0
25	4.0
26	6.0
27	1.0
28	5.0
29	5.0
30	4.0
31	7.0
32	7.0
33	4.0
34	4.0
35	4.0
36	1.0
37	4.0
38	6.0
39	6.0
40	2.0
41	4.0
42	1.0
43	1.0
44	2.0
45	9.0
46	4.0
47	7.0
48	5.0
49	4.0
50	5.0
51	5.0
52	6.0
53	3.0
54	3.0
55	2.0
56	5.0
57	6.0
58	5.0
59	5.0
60	0.0
61	4.0
62	6.0
63	1.0
64	5.0
65	1.0
66	4.0
67	6.0
68	5.0
69	8.0
70	5.0
71	5.0
72	2.0
73	5.0
74	3.0
75	2.0
76	4.0
77	3.0
78	3.0
79	2.0
80	0.0
81	4.0
82	6.0
83	2.0
84	7.0
85	4.0
86	4.0
87	11.0
88	3.0
89	3.0
90	6.0
91	6.0
92	8.0
93	3.0
94	4.0
95	4.0
96	6.0
97	12.0
98	7.0
99	6.0
100	9.0
101	7.0
102	5.0
103	8.0
104	6.0
105	8.0
106	9.0
107	6.0
108	3.0
109	6.0
110	6.0
111	8.0
112	9.0
113	8.0
114	10.0
115	8.0
116	8.0
117	5.0
118	6.0
119	8.0
120	8.0
121	7.0
122	1.0
123	7.0
124	10.0
125	4.0
126	6.0
127	6.0
128	7.0
129	4.0
130	3.0
131	3.0
132	8.0
133	7.0
134	5.0
135	7.0
136	6.0
137	5.0
138	3.0
139	6.0
140	3.0
141	4.0
142	3.0
143	5.0
144	7.0
145	6.0
146	5.0
147	7.0
148	4.0
149	5.0
150	1.0
151	6.0
152	5.0
153	4.0
154	8.0
155	5.0
156	3.0
157	2.0
158	4.0
159	4.0
160	8.0
161	4.0
162	1.0
163	8.0
164	6.0
165	7.0
166	7.0
167	7.0
168	8.0
169	4.0
170	3.0
171	1.0
172	3.0
173	2.0
174	2.0
175	7.0
176	11.0
177	8.0
178	6.0
179	8.0
180	4.0
181	4.0
182	5.0
183	5.0
184	10.0
185	3.0
186	10.0
187	2.0
188	4.0
189	4.0
190	6.0
191	5.0
192	3.0
193	7.0
194	6.0
195	3.0
196	6.0
197	4.0
198	5.0
199	3.0
200	8.0
201	0.0
202	6.0
203	5.0
204	6.0
205	4.0
206	1.0
207	5.0
208	3.0
209	9.0
210	6.0
211	7.0
212	6.0
213	3.0
214	5.0
215	4.0
216	4.0
217	3.0
218	2.0
219	5.0
220	6.0
221	1.0
222	8.0
223	7.0
224	7.0
225	4.0
226	9.0
227	2.0
228	9.0
229	4.0
230	5.0
231	6.0
232	3.0
233	5.0
234	3.0
235	10.0
236	6.0
237	1.0
238	3.0
239	2.0
240	3.0
241	2.0
242	5.0
243	2.0
244	5.0
245	2.0
246	2.0
247	7.0
248	8.0
249	3.0
250	5.0
251	7.0
252	8.0
253	8.0
254	4.0
255	1.0
256	4.0
257	3.0
258	3.0
259	6.0
260	4.0
261	3.0
262	7.0
263	7.0
264	5.0
265	2.0
266	2.0
267	5.0
268	4.0
269	6.0
270	2.0
271	2.0
272	2.0
273	4.0
274	5.0
275	2.0
276	8.0
277	3.0
278	3.0
279	6.0
280	5.0
281	7.0
282	3.0
283	3.0
284	5.0
285	2.0
286	6.0
287	6.0
288	5.0
289	5.0
290	7.0
291	2.0
292	4.0
293	3.0
294	5.0
295	9.0
296	2.0
297	5.0
298	8.0
299	4.0
300	7.0
301	5.0
302	3.0
303	5.0
304	6.0
305	6.0
306	4.0
307	4.0
308	3.0
309	6.0
310	6.0
311	7.0
312	5.0
313	2.0
314	5.0
315	4.0
316	4.0
317	5.0
318	3.0
319	5.0
320	5.0
321	3.0
322	8.0
323	6.0
324	9.0
325	7.0
326	5.0
327	3.0
328	12.0
329	4.0
330	4.0
331	1.0
332	1.0
333	5.0
334	2.0
335	3.0
336	2.0
337	4.0
338	5.0
339	3.0
340	4.0
341	2.0
342	3.0
343	3.0
344	7.0
345	7.0
346	5.0
347	3.0
348	7.0
349	2.0
350	5.0
351	7.0
352	4.0
353	2.0
354	1.0
355	4.0
356	5.0
357	6.0
358	1.0
359	2.0
360	2.0
361	2.0
362	3.0
363	9.0
364	3.0
365	2.0
366	6.0
367	3.0
368	3.0
369	1.0
370	2.0
371	5.0
372	1.0
373	5.0
374	7.0
375	3.0
376	1.0
377	3.0
378	4.0
379	7.0
380	2.0
381	5.0
382	7.0
383	1.0
384	2.0
385	9.0
386	6.0
387	8.0
388	2.0
389	11.0
390	3.0
391	3.0
392	3.0
393	5.0
394	1.0
395	4.0
396	6.0
397	3.0
398	9.0
399	5.0
400	3.0
401	5.0
402	4.0
403	3.0
404	7.0
405	4.0
406	5.0
407	4.0
408	3.0
409	2.0
410	5.0
411	2.0
412	3.0
413	2.0
414	4.0
415	5.0
416	4.0
417	3.0
418	1.0
419	5.0
420	3.0
421	4.0
422	3.0
423	3.0
424	2.0
425	1.0
426	3.0
427	5.0
428	3.0
429	5.0
430	2.0
431	2.0
432	3.0
433	4.0
434	7.0
435	3.0
436	5.0
437	5.0
438	5.0
439	6.0
440	3.0
441	5.0
442	3.0
443	2.0
444	3.0
445	4.0
446	3.0
447	4.0
448	1.0
449	5.0
450	3.0
451	4.0
452	3.0
453	5.0
454	2.0
455	8.0
456	2.0
457	6.0
458	4.0
459	2.0
460	4.0
461	4.0
462	5.0
463	3.0
464	2.0
465	4.0
466	5.0
467	3.0
468	2.0
469	5.0
