Channel No.	Counts
1	0.0
2	0.0
3	500530.0
4	9599800.0
5	11287599.0
6	10236782.0
7	3534074.0
8	1880902.0
9	1140611.0
10	464408.0
11	112423.0
12	38585.0
13	17042.0
14	9815.0
15	6808.0
16	4765.0
17	2824.0
18	1630.0
19	781.0
20	272.0
21	102.0
22	23.0
23	10.0
24	7.0
25	9.0
26	12.0
27	6.0
28	10.0
29	8.0
30	8.0
31	8.0
32	7.0
33	7.0
34	5.0
35	3.0
36	6.0
37	7.0
38	7.0
39	9.0
40	5.0
41	9.0
42	8.0
43	3.0
44	4.0
45	8.0
46	9.0
47	7.0
48	9.0
49	8.0
50	13.0
51	10.0
52	9.0
53	7.0
54	9.0
55	5.0
56	8.0
57	5.0
58	7.0
59	9.0
60	5.0
61	7.0
62	7.0
63	10.0
64	10.0
65	8.0
66	9.0
67	5.0
68	7.0
69	7.0
70	7.0
71	10.0
72	15.0
73	4.0
74	8.0
75	7.0
76	10.0
77	8.0
78	11.0
79	18.0
80	7.0
81	11.0
82	8.0
83	12.0
84	9.0
85	8.0
86	12.0
87	12.0
88	12.0
89	10.0
90	10.0
91	8.0
92	9.0
93	11.0
94	4.0
95	13.0
96	7.0
97	12.0
98	13.0
99	14.0
100	13.0
101	9.0
102	17.0
103	8.0
104	10.0
105	16.0
106	15.0
107	11.0
108	16.0
109	16.0
110	15.0
111	13.0
112	15.0
113	12.0
114	16.0
115	18.0
116	10.0
117	14.0
118	23.0
119	16.0
120	16.0
121	17.0
122	17.0
123	13.0
124	12.0
125	10.0
126	13.0
127	17.0
128	11.0
129	11.0
130	8.0
131	17.0
132	13.0
133	16.0
134	16.0
135	11.0
136	7.0
137	7.0
138	12.0
139	6.0
140	11.0
141	17.0
142	15.0
143	12.0
144	10.0
145	12.0
146	14.0
147	11.0
148	12.0
149	18.0
150	14.0
151	9.0
152	7.0
153	14.0
154	8.0
155	12.0
156	14.0
157	5.0
158	11.0
159	5.0
160	13.0
161	10.0
162	14.0
163	10.0
164	10.0
165	9.0
166	14.0
167	12.0
168	8.0
169	9.0
170	14.0
171	12.0
172	9.0
173	14.0
174	10.0
175	13.0
176	13.0
177	8.0
178	11.0
179	8.0
180	13.0
181	6.0
182	12.0
183	12.0
184	11.0
185	9.0
186	13.0
187	12.0
188	15.0
189	13.0
190	9.0
191	9.0
192	13.0
193	13.0
194	8.0
195	12.0
196	10.0
197	8.0
198	12.0
199	12.0
200	11.0
201	15.0
202	12.0
203	13.0
204	13.0
205	10.0
206	11.0
207	12.0
208	8.0
209	10.0
210	6.0
211	17.0
212	17.0
213	18.0
214	12.0
215	7.0
216	15.0
217	12.0
218	6.0
219	12.0
220	17.0
221	9.0
222	8.0
223	16.0
224	11.0
225	8.0
226	25.0
227	10.0
228	7.0
229	16.0
230	14.0
231	9.0
232	8.0
233	11.0
234	8.0
235	10.0
236	12.0
237	7.0
238	10.0
239	9.0
240	9.0
241	10.0
242	12.0
243	12.0
