Channel No.	Counts
1	0.0
2	0.0
3	184495.0
4	9772794.0
5	12753098.0
6	10275083.0
7	2588159.0
8	1525315.0
9	1025516.0
10	335113.0
11	42899.0
12	16362.0
13	9415.0
14	6139.0
15	4200.0
16	2792.0
17	1973.0
18	1112.0
19	592.0
20	273.0
21	99.0
22	34.0
23	7.0
24	11.0
25	8.0
26	9.0
27	5.0
28	4.0
29	10.0
30	7.0
31	9.0
32	6.0
33	5.0
34	4.0
35	8.0
36	8.0
37	4.0
38	3.0
39	11.0
40	7.0
41	3.0
42	11.0
43	11.0
44	5.0
45	10.0
46	5.0
47	5.0
48	5.0
49	6.0
50	4.0
51	6.0
52	6.0
53	7.0
54	6.0
55	4.0
56	4.0
57	9.0
58	6.0
59	5.0
60	11.0
61	9.0
62	5.0
63	8.0
64	11.0
65	5.0
66	5.0
67	12.0
68	10.0
69	4.0
70	4.0
71	4.0
72	4.0
73	9.0
74	6.0
75	10.0
76	9.0
77	5.0
78	6.0
79	4.0
80	7.0
81	12.0
82	5.0
83	7.0
84	7.0
85	7.0
86	9.0
87	8.0
88	7.0
89	14.0
90	7.0
91	12.0
92	9.0
93	6.0
94	9.0
95	8.0
96	6.0
97	11.0
98	16.0
99	10.0
100	5.0
101	11.0
102	10.0
103	10.0
104	4.0
105	13.0
106	9.0
107	9.0
108	10.0
109	15.0
110	9.0
111	14.0
112	8.0
113	11.0
114	11.0
115	6.0
116	12.0
117	4.0
118	11.0
119	11.0
120	12.0
121	8.0
122	9.0
123	15.0
124	6.0
125	11.0
126	9.0
127	17.0
128	8.0
129	10.0
130	12.0
131	12.0
132	8.0
133	8.0
134	7.0
135	10.0
136	11.0
137	7.0
138	7.0
139	7.0
140	11.0
141	3.0
142	8.0
143	11.0
144	7.0
145	12.0
146	8.0
147	6.0
148	4.0
149	10.0
150	9.0
151	10.0
152	10.0
153	8.0
154	7.0
155	13.0
156	10.0
157	5.0
158	6.0
159	8.0
160	10.0
161	8.0
162	2.0
163	7.0
164	10.0
165	16.0
166	8.0
167	6.0
168	9.0
169	12.0
170	11.0
171	9.0
172	5.0
173	8.0
174	4.0
175	7.0
176	11.0
177	6.0
178	10.0
179	11.0
180	6.0
181	12.0
182	12.0
183	11.0
184	7.0
185	6.0
186	10.0
187	4.0
188	14.0
189	11.0
190	10.0
191	4.0
192	11.0
193	8.0
194	13.0
195	1.0
196	11.0
197	11.0
198	8.0
199	10.0
200	14.0
201	12.0
202	10.0
203	10.0
204	11.0
205	10.0
206	10.0
207	6.0
208	11.0
209	11.0
210	10.0
211	9.0
212	10.0
213	9.0
214	8.0
215	6.0
216	6.0
217	9.0
218	6.0
219	4.0
220	8.0
221	4.0
222	9.0
223	9.0
224	7.0
225	6.0
226	9.0
227	6.0
228	12.0
229	7.0
230	7.0
231	4.0
232	11.0
233	9.0
234	5.0
235	7.0
236	5.0
237	14.0
238	7.0
239	7.0
240	5.0
241	10.0
242	8.0
243	8.0
