Channel No.	Counts
1	0.0
2	0.0
3	700007.0
4	2494286.0
5	327810.0
6	320183.0
7	306232.0
8	255625.0
9	181479.0
10	116054.0
11	67374.0
12	30994.0
13	12907.0
14	5152.0
15	2582.0
16	1433.0
17	724.0
18	327.0
19	97.0
20	32.0
21	9.0
22	9.0
23	2.0
24	2.0
25	5.0
26	1.0
27	1.0
28	2.0
29	2.0
30	2.0
31	4.0
32	5.0
33	8.0
34	7.0
35	3.0
36	1.0
37	7.0
38	4.0
39	2.0
40	7.0
41	3.0
42	4.0
43	2.0
44	4.0
45	7.0
46	5.0
47	3.0
48	3.0
49	4.0
50	2.0
51	3.0
52	6.0
53	7.0
54	4.0
55	2.0
56	3.0
57	5.0
58	5.0
59	4.0
60	2.0
61	3.0
62	4.0
63	2.0
64	2.0
65	4.0
66	4.0
67	6.0
68	3.0
69	6.0
70	4.0
71	6.0
72	4.0
73	4.0
74	4.0
75	5.0
76	7.0
77	1.0
78	4.0
79	4.0
80	6.0
81	8.0
82	2.0
83	1.0
84	9.0
85	5.0
86	4.0
87	8.0
88	4.0
89	5.0
90	2.0
91	5.0
92	3.0
93	2.0
94	9.0
95	7.0
96	7.0
97	6.0
98	6.0
99	5.0
100	6.0
101	7.0
102	6.0
103	3.0
104	10.0
105	4.0
106	8.0
107	5.0
108	5.0
109	8.0
110	7.0
111	4.0
112	11.0
113	3.0
114	7.0
115	8.0
116	6.0
117	4.0
118	7.0
119	4.0
120	5.0
121	10.0
122	9.0
123	10.0
124	5.0
125	8.0
126	2.0
127	4.0
128	6.0
129	5.0
130	5.0
131	9.0
132	5.0
133	5.0
134	4.0
135	3.0
136	4.0
137	1.0
138	3.0
139	8.0
140	7.0
141	9.0
142	5.0
143	5.0
144	3.0
145	6.0
146	7.0
147	4.0
148	6.0
149	4.0
150	3.0
151	8.0
152	4.0
153	3.0
154	3.0
155	6.0
156	4.0
157	5.0
158	6.0
159	2.0
160	5.0
161	7.0
162	3.0
163	0.0
164	6.0
165	2.0
166	10.0
167	4.0
168	3.0
169	4.0
170	3.0
171	2.0
172	3.0
173	4.0
174	7.0
175	5.0
176	4.0
177	4.0
178	5.0
179	7.0
180	5.0
181	7.0
182	4.0
183	8.0
184	9.0
185	7.0
186	4.0
187	4.0
188	3.0
189	7.0
190	5.0
191	3.0
192	3.0
193	3.0
194	6.0
195	7.0
196	8.0
197	5.0
198	6.0
199	11.0
200	8.0
201	3.0
202	5.0
203	8.0
204	2.0
205	7.0
206	2.0
207	5.0
208	8.0
209	3.0
210	5.0
211	3.0
212	6.0
213	8.0
214	5.0
215	5.0
216	3.0
217	4.0
218	3.0
219	7.0
220	8.0
221	6.0
222	11.0
223	7.0
224	7.0
225	7.0
226	6.0
227	4.0
228	7.0
229	5.0
230	6.0
231	5.0
232	5.0
233	6.0
234	6.0
235	3.0
236	5.0
237	6.0
238	3.0
239	6.0
240	5.0
241	5.0
242	9.0
243	5.0
244	4.0
