Channel No.	Counts
1	0.0
2	0.0
3	311281.0
4	1051733.0
5	362795.0
6	268628.0
7	148966.0
8	56625.0
9	12636.0
10	4963.0
11	2503.0
12	1005.0
13	280.0
14	44.0
15	6.0
16	7.0
17	7.0
18	6.0
19	3.0
20	2.0
21	4.0
22	4.0
23	4.0
24	4.0
25	5.0
26	6.0
27	6.0
28	3.0
29	3.0
30	4.0
31	8.0
32	6.0
33	3.0
34	5.0
35	2.0
36	2.0
37	4.0
38	4.0
39	8.0
40	5.0
41	2.0
42	7.0
43	7.0
44	3.0
45	6.0
46	3.0
47	6.0
48	8.0
49	8.0
50	2.0
51	5.0
52	5.0
53	8.0
54	0.0
55	5.0
56	4.0
57	3.0
58	4.0
59	6.0
60	5.0
61	6.0
62	2.0
63	9.0
64	6.0
65	6.0
66	6.0
67	5.0
68	3.0
69	6.0
70	3.0
71	3.0
72	6.0
73	3.0
74	4.0
75	4.0
76	4.0
77	4.0
78	3.0
79	5.0
80	5.0
81	6.0
82	3.0
83	4.0
84	4.0
85	6.0
86	4.0
87	1.0
88	2.0
89	7.0
90	7.0
91	8.0
92	5.0
93	3.0
94	3.0
95	8.0
96	7.0
97	8.0
98	9.0
99	4.0
100	6.0
101	6.0
102	2.0
103	4.0
104	9.0
105	13.0
106	7.0
107	6.0
108	7.0
109	7.0
110	9.0
111	8.0
112	9.0
113	10.0
114	11.0
115	9.0
116	3.0
117	9.0
118	9.0
119	14.0
120	8.0
121	12.0
122	15.0
123	5.0
124	8.0
125	4.0
126	6.0
127	10.0
128	9.0
129	10.0
130	4.0
131	8.0
132	6.0
133	7.0
134	8.0
135	6.0
136	7.0
137	9.0
138	8.0
139	13.0
140	9.0
141	6.0
142	8.0
143	7.0
144	4.0
145	2.0
146	10.0
147	1.0
148	9.0
149	7.0
150	12.0
151	1.0
152	3.0
153	7.0
154	6.0
155	11.0
156	7.0
157	11.0
158	6.0
159	8.0
160	12.0
161	8.0
162	7.0
163	7.0
164	14.0
165	6.0
166	3.0
167	6.0
168	5.0
169	5.0
170	9.0
171	5.0
172	6.0
173	6.0
174	12.0
175	7.0
176	7.0
177	8.0
178	8.0
179	8.0
180	10.0
181	7.0
182	7.0
183	9.0
184	12.0
185	4.0
186	11.0
187	7.0
188	7.0
189	10.0
190	4.0
191	11.0
192	10.0
193	6.0
194	9.0
195	9.0
196	6.0
197	9.0
198	6.0
199	9.0
200	7.0
201	4.0
202	11.0
203	11.0
204	6.0
205	6.0
206	12.0
207	8.0
208	11.0
209	12.0
210	11.0
211	12.0
212	9.0
213	10.0
214	8.0
215	11.0
216	6.0
217	12.0
218	8.0
219	4.0
220	12.0
221	7.0
222	10.0
223	12.0
224	11.0
225	8.0
226	12.0
227	8.0
228	12.0
229	10.0
230	11.0
231	10.0
232	11.0
233	12.0
234	15.0
235	12.0
236	6.0
237	6.0
238	8.0
239	16.0
240	14.0
241	7.0
242	11.0
243	7.0
244	6.0
245	11.0
