Channel No.	Counts
1	0.0
2	7.0
3	1756228.0
4	5011164.0
5	1445860.0
6	685887.0
7	309785.0
8	119496.0
9	42208.0
10	16141.0
11	6341.0
12	2410.0
13	865.0
14	309.0
15	124.0
16	43.0
17	17.0
18	12.0
19	4.0
20	5.0
21	10.0
22	4.0
23	5.0
24	9.0
25	7.0
26	4.0
27	3.0
28	7.0
29	2.0
30	5.0
31	7.0
32	3.0
33	2.0
34	8.0
35	8.0
36	3.0
37	7.0
38	4.0
39	9.0
40	4.0
41	3.0
42	4.0
43	11.0
44	3.0
45	4.0
46	6.0
47	9.0
48	7.0
49	7.0
50	4.0
51	6.0
52	7.0
53	9.0
54	5.0
55	8.0
56	7.0
57	4.0
58	2.0
59	11.0
60	6.0
61	2.0
62	10.0
63	7.0
64	4.0
65	4.0
66	2.0
67	11.0
68	4.0
69	7.0
70	13.0
71	9.0
72	8.0
73	2.0
74	7.0
75	5.0
76	7.0
77	5.0
78	5.0
79	8.0
80	10.0
81	3.0
82	8.0
83	5.0
84	6.0
85	7.0
86	8.0
87	8.0
88	7.0
89	5.0
90	12.0
91	15.0
92	9.0
93	14.0
94	10.0
95	9.0
96	9.0
97	11.0
98	10.0
99	13.0
100	9.0
101	11.0
102	4.0
103	10.0
104	7.0
105	3.0
106	12.0
107	10.0
108	9.0
109	9.0
110	9.0
111	7.0
112	11.0
113	11.0
114	13.0
115	8.0
116	17.0
117	12.0
118	5.0
119	18.0
120	11.0
121	12.0
122	9.0
123	6.0
124	18.0
125	11.0
126	13.0
127	13.0
128	13.0
129	8.0
130	9.0
131	12.0
132	13.0
133	15.0
134	10.0
135	13.0
136	9.0
137	12.0
138	8.0
139	13.0
140	7.0
141	12.0
142	8.0
143	7.0
144	5.0
145	11.0
146	8.0
147	2.0
148	6.0
149	12.0
150	10.0
151	10.0
152	10.0
153	6.0
154	9.0
155	12.0
156	9.0
157	5.0
158	9.0
159	7.0
160	6.0
161	7.0
162	12.0
163	9.0
164	8.0
165	10.0
166	10.0
167	5.0
168	9.0
169	3.0
170	12.0
171	11.0
172	14.0
173	8.0
174	6.0
175	4.0
176	7.0
177	4.0
178	8.0
179	14.0
180	6.0
181	6.0
182	5.0
183	7.0
184	12.0
185	11.0
186	10.0
187	9.0
188	14.0
189	10.0
190	8.0
191	10.0
192	8.0
193	9.0
194	16.0
195	9.0
196	10.0
197	12.0
198	8.0
199	9.0
200	6.0
201	9.0
202	14.0
203	7.0
204	8.0
205	5.0
206	9.0
207	6.0
208	16.0
209	6.0
210	11.0
211	6.0
212	3.0
213	6.0
214	9.0
215	10.0
216	6.0
217	5.0
218	9.0
219	5.0
220	6.0
221	5.0
222	8.0
223	9.0
224	12.0
225	15.0
226	6.0
227	9.0
228	4.0
229	13.0
230	9.0
231	12.0
232	6.0
233	12.0
234	8.0
235	1.0
236	15.0
237	9.0
238	6.0
239	12.0
240	12.0
241	12.0
242	9.0
243	11.0
244	10.0
245	13.0
246	15.0
247	9.0
248	9.0
249	2.0
250	5.0
251	9.0
252	15.0
253	9.0
254	9.0
255	7.0
256	12.0
257	10.0
258	6.0
259	11.0
260	18.0
261	7.0
262	9.0
263	5.0
264	10.0
265	6.0
266	10.0
267	13.0
268	11.0
269	9.0
270	10.0
271	9.0
272	7.0
273	9.0
274	9.0
275	11.0
276	7.0
277	4.0
278	10.0
279	3.0
280	14.0
281	5.0
282	14.0
283	9.0
284	7.0
285	7.0
286	7.0
287	8.0
288	4.0
289	7.0
290	12.0
291	17.0
292	9.0
293	9.0
294	14.0
295	9.0
296	8.0
297	6.0
298	11.0
299	9.0
300	9.0
301	11.0
302	12.0
303	5.0
304	12.0
305	6.0
306	6.0
307	12.0
308	6.0
309	6.0
310	11.0
311	10.0
312	12.0
313	6.0
314	13.0
315	7.0
316	15.0
317	6.0
318	7.0
319	10.0
320	5.0
321	13.0
322	13.0
323	15.0
324	14.0
325	8.0
326	19.0
327	9.0
328	8.0
329	10.0
330	9.0
331	10.0
332	10.0
333	12.0
334	13.0
335	7.0
336	12.0
337	12.0
338	10.0
339	7.0
340	24.0
341	13.0
342	8.0
343	9.0
344	15.0
345	8.0
346	8.0
347	11.0
348	10.0
349	12.0
350	14.0
351	4.0
352	13.0
353	11.0
354	11.0
355	11.0
356	9.0
357	9.0
358	8.0
359	11.0
360	16.0
361	12.0
362	14.0
363	15.0
364	10.0
365	15.0
366	14.0
367	13.0
368	10.0
369	16.0
370	11.0
371	18.0
372	19.0
373	15.0
374	19.0
375	13.0
376	13.0
377	20.0
378	15.0
379	8.0
380	23.0
381	19.0
382	15.0
383	21.0
384	13.0
385	23.0
386	14.0
387	10.0
388	18.0
389	22.0
390	15.0
391	20.0
392	19.0
393	16.0
394	25.0
395	14.0
396	21.0
397	22.0
398	10.0
399	18.0
400	14.0
401	26.0
402	26.0
403	20.0
404	23.0
405	26.0
406	14.0
407	27.0
408	16.0
409	18.0
410	21.0
411	20.0
412	25.0
413	19.0
414	20.0
415	16.0
416	16.0
417	16.0
418	15.0
419	17.0
420	22.0
421	22.0
422	27.0
423	19.0
424	9.0
425	14.0
426	13.0
427	10.0
428	12.0
429	10.0
430	12.0
431	14.0
432	15.0
433	5.0
434	16.0
435	8.0
436	12.0
437	17.0
438	14.0
439	12.0
440	6.0
441	12.0
442	7.0
443	6.0
444	11.0
445	11.0
446	10.0
447	14.0
448	10.0
449	4.0
450	6.0
451	8.0
452	16.0
453	11.0
454	9.0
455	6.0
456	3.0
457	6.0
458	8.0
459	11.0
460	9.0
461	7.0
462	8.0
463	8.0
464	6.0
465	4.0
466	8.0
467	5.0
468	8.0
469	6.0
470	6.0
471	9.0
472	5.0
473	4.0
474	10.0
475	6.0
476	2.0
477	6.0
478	5.0
479	4.0
480	6.0
481	6.0
482	4.0
483	2.0
484	6.0
485	6.0
486	5.0
487	7.0
488	5.0
489	6.0
490	9.0
491	5.0
492	4.0
493	10.0
494	8.0
495	3.0
496	8.0
497	2.0
498	3.0
499	7.0
500	8.0
501	5.0
502	5.0
503	9.0
504	8.0
505	1.0
506	8.0
507	3.0
508	4.0
509	2.0
510	3.0
511	6.0
512	11.0
513	4.0
514	5.0
515	4.0
516	7.0
517	4.0
518	2.0
519	3.0
520	3.0
521	8.0
522	4.0
523	1.0
524	5.0
525	3.0
526	3.0
527	3.0
528	2.0
529	3.0
530	6.0
531	5.0
532	2.0
533	4.0
534	2.0
535	2.0
536	5.0
537	5.0
538	4.0
539	5.0
540	4.0
541	6.0
542	3.0
543	2.0
544	1.0
545	2.0
546	6.0
547	4.0
548	6.0
549	2.0
550	6.0
551	4.0
552	3.0
553	5.0
554	3.0
555	5.0
556	4.0
557	2.0
558	5.0
559	5.0
560	6.0
561	5.0
562	4.0
563	2.0
564	5.0
565	7.0
566	1.0
567	5.0
568	7.0
569	3.0
570	4.0
571	4.0
572	7.0
573	4.0
574	4.0
575	6.0
576	5.0
577	4.0
578	3.0
579	2.0
580	2.0
581	6.0
582	6.0
583	11.0
584	7.0
585	4.0
586	3.0
587	1.0
588	3.0
589	6.0
590	2.0
591	6.0
592	4.0
593	2.0
594	3.0
595	2.0
596	6.0
597	3.0
598	3.0
599	1.0
600	5.0
601	3.0
602	4.0
603	4.0
604	4.0
605	2.0
606	9.0
607	2.0
608	2.0
609	0.0
610	2.0
611	3.0
612	7.0
613	6.0
614	6.0
615	4.0
616	2.0
617	4.0
618	3.0
619	10.0
620	3.0
621	5.0
622	4.0
623	6.0
624	4.0
625	4.0
626	4.0
627	4.0
628	1.0
629	4.0
630	7.0
631	6.0
632	7.0
633	2.0
634	4.0
635	3.0
636	3.0
637	2.0
638	2.0
639	3.0
640	7.0
641	6.0
642	6.0
643	3.0
644	5.0
645	5.0
646	2.0
647	6.0
648	2.0
649	2.0
650	3.0
651	9.0
652	3.0
653	1.0
654	4.0
655	6.0
656	5.0
657	4.0
658	6.0
659	7.0
660	5.0
661	4.0
