Channel No.	Counts
1	0.0
2	1.0
3	1091507.0
4	8887412.0
5	2058220.0
6	590653.0
7	132166.0
8	40733.0
9	15756.0
10	6518.0
11	2471.0
12	871.0
13	307.0
14	98.0
15	44.0
16	21.0
17	10.0
18	11.0
19	5.0
20	5.0
21	6.0
22	2.0
23	8.0
24	2.0
25	4.0
26	2.0
27	2.0
28	3.0
29	4.0
30	8.0
31	2.0
32	2.0
33	4.0
34	3.0
35	6.0
36	7.0
37	6.0
38	7.0
39	2.0
40	7.0
41	6.0
42	11.0
43	5.0
44	8.0
45	3.0
46	7.0
47	4.0
48	5.0
49	7.0
50	2.0
51	2.0
52	5.0
53	4.0
54	5.0
55	4.0
56	10.0
57	3.0
58	3.0
59	5.0
60	3.0
61	5.0
62	1.0
63	5.0
64	2.0
65	4.0
66	2.0
67	5.0
68	4.0
69	5.0
70	2.0
71	4.0
72	2.0
73	6.0
74	2.0
75	4.0
76	8.0
77	4.0
78	3.0
79	7.0
80	2.0
81	4.0
82	5.0
83	3.0
84	7.0
85	1.0
86	4.0
87	3.0
88	5.0
89	4.0
90	3.0
91	1.0
92	4.0
93	5.0
94	6.0
95	9.0
96	7.0
97	5.0
98	5.0
99	11.0
100	4.0
101	4.0
102	5.0
103	6.0
104	4.0
105	9.0
106	10.0
107	6.0
108	6.0
109	10.0
110	2.0
111	5.0
112	4.0
113	7.0
114	6.0
115	11.0
116	7.0
117	9.0
118	9.0
119	11.0
120	4.0
121	10.0
122	8.0
123	6.0
124	8.0
125	8.0
126	6.0
127	4.0
128	10.0
129	8.0
130	7.0
131	6.0
132	4.0
133	7.0
134	5.0
135	8.0
136	7.0
137	6.0
138	3.0
139	12.0
140	7.0
141	3.0
142	7.0
143	5.0
144	3.0
145	4.0
146	6.0
147	7.0
148	3.0
149	7.0
150	6.0
151	10.0
152	3.0
153	7.0
154	6.0
155	1.0
156	4.0
157	1.0
158	7.0
159	6.0
160	12.0
161	8.0
162	9.0
163	8.0
164	5.0
165	7.0
166	6.0
167	4.0
168	3.0
169	2.0
170	5.0
171	10.0
172	6.0
173	4.0
174	5.0
175	4.0
176	3.0
177	7.0
178	6.0
179	5.0
180	5.0
181	9.0
182	7.0
183	3.0
184	1.0
185	6.0
186	5.0
187	8.0
188	9.0
189	13.0
190	3.0
191	5.0
192	6.0
193	6.0
194	7.0
195	4.0
196	10.0
197	9.0
198	7.0
199	6.0
200	6.0
201	5.0
202	6.0
203	2.0
204	8.0
205	7.0
206	7.0
207	7.0
208	6.0
209	8.0
210	4.0
211	6.0
212	6.0
213	6.0
214	6.0
215	6.0
216	10.0
217	11.0
218	6.0
219	3.0
220	5.0
221	5.0
222	9.0
223	2.0
224	4.0
225	6.0
226	4.0
227	4.0
228	6.0
229	5.0
230	6.0
231	7.0
232	5.0
233	4.0
234	3.0
235	6.0
236	8.0
237	6.0
238	8.0
239	4.0
240	7.0
241	7.0
242	10.0
243	9.0
244	3.0
245	6.0
246	6.0
247	3.0
248	5.0
249	8.0
250	8.0
251	6.0
252	6.0
253	4.0
254	4.0
255	8.0
256	6.0
257	10.0
258	6.0
259	7.0
260	2.0
261	7.0
262	4.0
263	5.0
264	2.0
265	6.0
266	5.0
267	8.0
268	4.0
269	6.0
270	11.0
271	1.0
272	12.0
273	7.0
274	6.0
275	7.0
276	3.0
277	3.0
278	6.0
279	8.0
280	4.0
281	3.0
282	8.0
283	6.0
284	5.0
285	7.0
286	9.0
287	1.0
288	6.0
289	4.0
290	5.0
291	3.0
292	3.0
293	4.0
294	6.0
295	6.0
296	3.0
297	3.0
298	4.0
299	6.0
300	5.0
301	3.0
302	4.0
303	7.0
304	6.0
305	7.0
306	9.0
307	3.0
308	4.0
309	7.0
310	8.0
311	3.0
312	5.0
313	3.0
314	3.0
315	2.0
316	4.0
317	5.0
318	6.0
319	4.0
320	3.0
321	4.0
322	3.0
323	5.0
324	5.0
325	4.0
326	4.0
327	5.0
328	2.0
329	4.0
330	7.0
331	5.0
332	5.0
333	8.0
334	9.0
335	2.0
336	4.0
337	9.0
338	9.0
339	6.0
340	4.0
341	8.0
342	5.0
343	7.0
344	2.0
345	5.0
346	6.0
347	3.0
348	3.0
349	2.0
350	4.0
351	6.0
352	2.0
353	6.0
354	3.0
355	8.0
356	2.0
357	3.0
358	4.0
359	5.0
360	5.0
361	5.0
362	2.0
363	4.0
364	4.0
365	7.0
366	6.0
367	6.0
368	6.0
369	3.0
370	4.0
371	1.0
372	3.0
373	4.0
374	6.0
375	2.0
376	1.0
377	3.0
378	5.0
379	3.0
380	7.0
381	3.0
382	7.0
383	7.0
384	4.0
385	3.0
386	3.0
387	6.0
388	6.0
389	3.0
390	4.0
391	6.0
392	2.0
393	3.0
394	4.0
395	4.0
396	4.0
397	5.0
398	5.0
399	2.0
400	2.0
401	2.0
402	4.0
403	5.0
404	3.0
405	3.0
406	5.0
407	4.0
408	8.0
409	5.0
410	4.0
411	8.0
412	3.0
413	1.0
414	3.0
415	5.0
416	2.0
417	5.0
418	6.0
419	5.0
420	6.0
421	5.0
422	4.0
423	3.0
424	2.0
425	7.0
426	3.0
427	4.0
428	2.0
429	4.0
430	3.0
431	2.0
432	2.0
433	5.0
434	6.0
435	5.0
436	2.0
437	3.0
438	8.0
439	7.0
440	4.0
441	2.0
442	1.0
443	5.0
444	6.0
445	2.0
446	7.0
447	2.0
448	4.0
449	5.0
450	3.0
451	4.0
452	5.0
453	5.0
454	6.0
455	2.0
456	1.0
457	2.0
458	2.0
459	4.0
460	7.0
461	4.0
462	3.0
463	8.0
464	7.0
465	2.0
466	5.0
467	5.0
468	2.0
