Channel No.	Counts
1	0.0
2	0.0
3	1128529.0
4	12227480.0
5	2610486.0
6	1118289.0
7	252405.0
8	58525.0
9	15407.0
10	6041.0
11	2636.0
12	1058.0
13	357.0
14	85.0
15	29.0
16	16.0
17	10.0
18	5.0
19	6.0
20	9.0
21	9.0
22	5.0
23	5.0
24	9.0
25	2.0
26	5.0
27	6.0
28	3.0
29	5.0
30	4.0
31	6.0
32	7.0
33	8.0
34	5.0
35	6.0
36	4.0
37	2.0
38	5.0
39	6.0
40	6.0
41	7.0
42	6.0
43	3.0
44	8.0
45	10.0
46	2.0
47	8.0
48	6.0
49	9.0
50	10.0
51	4.0
52	5.0
53	7.0
54	5.0
55	3.0
56	6.0
57	3.0
58	4.0
59	3.0
60	8.0
61	6.0
62	10.0
63	8.0
64	5.0
65	6.0
66	7.0
67	11.0
68	7.0
69	2.0
70	4.0
71	5.0
72	4.0
73	11.0
74	7.0
75	9.0
76	11.0
77	9.0
78	6.0
79	8.0
80	10.0
81	6.0
82	6.0
83	7.0
84	6.0
85	10.0
86	10.0
87	6.0
88	5.0
89	14.0
90	11.0
91	8.0
92	12.0
93	8.0
94	11.0
95	8.0
96	9.0
97	7.0
98	5.0
99	9.0
100	8.0
101	13.0
102	9.0
103	5.0
104	5.0
105	13.0
106	10.0
107	12.0
108	6.0
109	11.0
110	11.0
111	12.0
112	6.0
113	10.0
114	11.0
115	10.0
116	7.0
117	15.0
118	9.0
119	18.0
120	8.0
121	13.0
122	7.0
123	10.0
124	16.0
125	9.0
126	16.0
127	8.0
128	9.0
129	19.0
130	9.0
131	11.0
132	14.0
133	12.0
134	12.0
135	7.0
136	11.0
137	6.0
138	9.0
139	20.0
140	11.0
141	7.0
142	8.0
143	10.0
144	6.0
145	8.0
146	9.0
147	8.0
148	12.0
149	10.0
150	10.0
151	8.0
152	12.0
153	15.0
154	8.0
155	5.0
156	12.0
157	17.0
158	8.0
159	9.0
160	13.0
161	11.0
162	7.0
163	7.0
164	10.0
165	14.0
166	14.0
167	12.0
168	6.0
169	14.0
170	9.0
171	8.0
172	6.0
173	4.0
174	6.0
175	9.0
176	12.0
177	15.0
178	8.0
179	2.0
180	12.0
181	12.0
182	8.0
183	9.0
184	9.0
185	14.0
186	9.0
187	11.0
188	12.0
189	16.0
190	14.0
191	8.0
192	11.0
193	10.0
194	10.0
195	14.0
196	14.0
197	9.0
198	11.0
199	14.0
200	14.0
201	12.0
202	14.0
203	10.0
204	14.0
205	14.0
206	15.0
207	8.0
208	10.0
209	22.0
210	8.0
211	13.0
212	10.0
213	5.0
214	9.0
215	17.0
216	16.0
217	7.0
218	10.0
219	11.0
220	7.0
221	9.0
222	14.0
223	16.0
224	9.0
225	13.0
226	15.0
227	13.0
228	13.0
229	16.0
230	14.0
231	10.0
232	10.0
233	13.0
234	13.0
235	14.0
236	17.0
237	7.0
238	11.0
239	17.0
240	12.0
241	17.0
242	18.0
243	7.0
244	12.0
