Channel No.	Counts
1	0.0
2	0.0
3	131533.0
4	5275629.0
5	6638430.0
6	8308506.0
7	7034906.0
8	4476752.0
9	1527860.0
10	324973.0
11	138167.0
12	110881.0
13	92688.0
14	75969.0
15	60858.0
16	44579.0
17	27250.0
18	15185.0
19	9383.0
20	7421.0
21	6166.0
22	4851.0
23	3890.0
24	3060.0
25	2321.0
26	1689.0
27	965.0
28	489.0
29	214.0
30	51.0
31	19.0
32	7.0
33	5.0
34	7.0
35	5.0
36	7.0
37	7.0
38	8.0
39	7.0
40	6.0
41	6.0
42	6.0
43	5.0
44	4.0
45	5.0
46	1.0
47	6.0
48	4.0
49	3.0
50	5.0
51	7.0
52	9.0
53	3.0
54	8.0
55	8.0
56	10.0
57	4.0
58	4.0
59	8.0
60	8.0
61	7.0
62	5.0
63	1.0
64	1.0
65	5.0
66	5.0
67	6.0
68	5.0
69	10.0
70	4.0
71	8.0
72	4.0
73	9.0
74	5.0
75	4.0
76	9.0
77	12.0
78	4.0
79	7.0
80	11.0
81	6.0
82	8.0
83	7.0
84	6.0
85	8.0
86	5.0
87	10.0
88	9.0
89	15.0
90	6.0
91	6.0
92	10.0
93	8.0
94	6.0
95	8.0
96	5.0
97	7.0
98	9.0
99	8.0
100	12.0
101	7.0
102	9.0
103	10.0
104	5.0
105	11.0
106	10.0
107	5.0
108	10.0
109	8.0
110	6.0
111	8.0
112	8.0
113	12.0
114	8.0
115	9.0
116	7.0
117	4.0
118	11.0
119	11.0
120	9.0
121	11.0
122	13.0
123	11.0
124	7.0
125	14.0
126	8.0
127	5.0
128	4.0
129	7.0
130	8.0
131	6.0
132	8.0
133	5.0
134	11.0
135	7.0
136	7.0
137	9.0
138	11.0
139	10.0
140	13.0
141	3.0
142	10.0
143	4.0
144	8.0
145	8.0
146	7.0
147	8.0
148	2.0
149	6.0
150	5.0
151	8.0
152	8.0
153	8.0
154	5.0
155	9.0
156	12.0
157	8.0
158	10.0
159	6.0
160	11.0
161	7.0
162	10.0
163	9.0
164	10.0
165	5.0
166	4.0
167	7.0
168	4.0
169	2.0
170	7.0
171	5.0
172	6.0
173	9.0
174	5.0
175	9.0
176	9.0
177	8.0
178	9.0
179	12.0
180	1.0
181	6.0
182	7.0
183	8.0
184	12.0
185	4.0
186	4.0
187	5.0
188	8.0
189	6.0
190	9.0
191	7.0
192	8.0
193	9.0
194	7.0
195	9.0
196	8.0
197	8.0
198	12.0
199	9.0
200	7.0
201	6.0
202	9.0
203	7.0
204	7.0
205	8.0
206	7.0
207	3.0
208	9.0
209	7.0
210	10.0
211	10.0
212	9.0
213	9.0
214	7.0
215	4.0
216	12.0
217	8.0
218	11.0
219	11.0
220	14.0
221	5.0
222	4.0
223	6.0
224	2.0
225	10.0
226	8.0
227	5.0
228	5.0
229	6.0
230	6.0
231	8.0
232	10.0
233	7.0
234	6.0
235	12.0
236	8.0
237	10.0
238	10.0
239	9.0
240	9.0
241	5.0
242	3.0
