Channel No.	Counts
1	0.0
2	0.0
3	480120.0
4	11174949.0
5	12239712.0
6	6290017.0
7	2351702.0
8	1378051.0
9	641755.0
10	152136.0
11	44639.0
12	17368.0
13	9570.0
14	6775.0
15	4464.0
16	2699.0
17	1343.0
18	643.0
19	199.0
20	44.0
21	14.0
22	10.0
23	8.0
24	15.0
25	7.0
26	9.0
27	12.0
28	6.0
29	12.0
30	6.0
31	4.0
32	5.0
33	9.0
34	3.0
35	6.0
36	5.0
37	7.0
38	5.0
39	14.0
40	10.0
41	3.0
42	8.0
43	10.0
44	10.0
45	6.0
46	7.0
47	7.0
48	10.0
49	6.0
50	12.0
51	3.0
52	5.0
53	17.0
54	8.0
55	7.0
56	5.0
57	3.0
58	5.0
59	5.0
60	10.0
61	13.0
62	8.0
63	7.0
64	5.0
65	10.0
66	6.0
67	5.0
68	6.0
69	7.0
70	6.0
71	13.0
72	7.0
73	6.0
74	5.0
75	7.0
76	4.0
77	8.0
78	11.0
79	9.0
80	7.0
81	6.0
82	10.0
83	14.0
84	11.0
85	8.0
86	10.0
87	11.0
88	8.0
89	14.0
90	12.0
91	8.0
92	15.0
93	15.0
94	16.0
95	12.0
96	10.0
97	9.0
98	8.0
99	15.0
100	13.0
101	18.0
102	13.0
103	13.0
104	6.0
105	13.0
106	14.0
107	9.0
108	13.0
109	18.0
110	13.0
111	6.0
112	16.0
113	11.0
114	10.0
115	11.0
116	14.0
117	17.0
118	11.0
119	13.0
120	10.0
121	20.0
122	5.0
123	11.0
124	16.0
125	9.0
126	12.0
127	8.0
128	12.0
129	15.0
130	17.0
131	13.0
132	9.0
133	20.0
134	8.0
135	15.0
136	7.0
137	13.0
138	9.0
139	9.0
140	15.0
141	8.0
142	6.0
143	10.0
144	8.0
145	10.0
146	7.0
147	7.0
148	10.0
149	7.0
150	7.0
151	11.0
152	6.0
153	12.0
154	10.0
155	13.0
156	8.0
157	11.0
158	4.0
159	15.0
160	7.0
161	8.0
162	12.0
163	10.0
164	5.0
165	4.0
166	10.0
167	7.0
168	12.0
169	10.0
170	9.0
171	13.0
172	14.0
173	13.0
174	12.0
175	8.0
176	13.0
177	10.0
178	10.0
179	17.0
180	9.0
181	14.0
182	12.0
183	11.0
184	9.0
185	12.0
186	12.0
187	15.0
188	18.0
189	12.0
190	9.0
191	8.0
192	10.0
193	8.0
194	10.0
195	19.0
196	15.0
197	6.0
198	9.0
199	10.0
200	10.0
201	17.0
202	9.0
203	7.0
204	17.0
205	10.0
206	11.0
207	8.0
208	14.0
209	10.0
210	13.0
211	10.0
212	6.0
213	5.0
214	13.0
215	11.0
216	7.0
217	11.0
218	10.0
219	11.0
220	12.0
221	13.0
222	13.0
223	11.0
224	12.0
225	4.0
226	11.0
227	12.0
228	14.0
229	6.0
230	7.0
231	7.0
232	9.0
233	13.0
234	8.0
235	8.0
236	8.0
237	14.0
238	19.0
239	12.0
240	11.0
241	12.0
242	7.0
243	10.0
