Channel No.	Counts
1	0.0
2	0.0
3	793529.0
4	7485824.0
5	1712156.0
6	396830.0
7	49729.0
8	11308.0
9	5137.0
10	2381.0
11	860.0
12	214.0
13	61.0
14	12.0
15	17.0
16	8.0
17	13.0
18	10.0
19	9.0
20	8.0
21	6.0
22	12.0
23	11.0
24	13.0
25	9.0
26	8.0
27	8.0
28	11.0
29	11.0
30	8.0
31	8.0
32	2.0
33	6.0
34	8.0
35	5.0
36	9.0
37	7.0
38	10.0
39	6.0
40	5.0
41	10.0
42	10.0
43	11.0
44	10.0
45	10.0
46	9.0
47	8.0
48	8.0
49	10.0
50	12.0
51	6.0
52	13.0
53	13.0
54	5.0
55	8.0
56	9.0
57	7.0
58	8.0
59	7.0
60	6.0
61	4.0
62	11.0
63	7.0
64	6.0
65	8.0
66	11.0
67	6.0
68	9.0
69	7.0
70	11.0
71	11.0
72	8.0
73	10.0
74	8.0
75	10.0
76	7.0
77	4.0
78	7.0
79	8.0
80	11.0
81	8.0
82	5.0
83	9.0
84	11.0
85	10.0
86	7.0
87	14.0
88	4.0
89	10.0
90	12.0
91	9.0
92	16.0
93	6.0
94	18.0
95	11.0
96	10.0
97	7.0
98	11.0
99	11.0
100	10.0
101	15.0
102	8.0
103	17.0
104	10.0
105	10.0
106	13.0
107	12.0
108	13.0
109	9.0
110	18.0
111	17.0
112	14.0
113	12.0
114	13.0
115	9.0
116	8.0
117	11.0
118	16.0
119	10.0
120	13.0
121	10.0
122	11.0
123	13.0
124	8.0
125	18.0
126	6.0
127	14.0
128	16.0
129	12.0
130	7.0
131	8.0
132	9.0
133	13.0
134	7.0
135	12.0
136	12.0
137	8.0
138	8.0
139	11.0
140	8.0
141	14.0
142	10.0
143	7.0
144	10.0
145	14.0
146	6.0
147	17.0
148	6.0
149	10.0
150	9.0
151	15.0
152	13.0
153	13.0
154	12.0
155	17.0
156	11.0
157	13.0
158	11.0
159	12.0
160	14.0
161	14.0
162	14.0
163	8.0
164	10.0
165	17.0
166	13.0
167	12.0
168	18.0
169	20.0
170	5.0
171	15.0
172	15.0
173	8.0
174	17.0
175	14.0
176	13.0
177	7.0
178	7.0
179	9.0
180	7.0
181	9.0
182	12.0
183	18.0
184	10.0
185	14.0
186	21.0
187	14.0
188	12.0
189	9.0
190	12.0
191	14.0
192	14.0
193	9.0
194	22.0
195	15.0
196	14.0
197	15.0
198	18.0
199	7.0
200	15.0
201	16.0
202	14.0
203	15.0
204	15.0
205	12.0
206	13.0
207	11.0
208	18.0
209	6.0
210	13.0
211	9.0
212	12.0
213	11.0
214	9.0
215	9.0
216	14.0
217	13.0
218	15.0
219	17.0
220	18.0
221	16.0
222	9.0
223	15.0
224	18.0
225	8.0
226	15.0
227	18.0
228	15.0
229	11.0
230	12.0
231	13.0
232	21.0
233	17.0
234	16.0
235	13.0
236	15.0
237	13.0
238	12.0
239	13.0
240	18.0
241	10.0
242	11.0
243	23.0
244	14.0
245	13.0
