Channel No.	Counts
1	0.0
2	0.0
3	519902.0
4	19894286.0
5	3728390.0
6	1117913.0
7	697139.0
8	495634.0
9	147421.0
10	19661.0
11	7060.0
12	4445.0
13	2421.0
14	990.0
15	312.0
16	63.0
17	13.0
18	19.0
19	10.0
20	10.0
21	13.0
22	10.0
23	13.0
24	13.0
25	16.0
26	13.0
27	9.0
28	14.0
29	16.0
30	8.0
31	12.0
32	10.0
33	9.0
34	15.0
35	10.0
36	9.0
37	16.0
38	12.0
39	15.0
40	10.0
41	9.0
42	13.0
43	16.0
44	14.0
45	10.0
46	8.0
47	14.0
48	10.0
49	8.0
50	9.0
51	11.0
52	14.0
53	10.0
54	9.0
55	18.0
56	10.0
57	11.0
58	13.0
59	24.0
60	16.0
61	16.0
62	12.0
63	9.0
64	9.0
65	14.0
66	12.0
67	8.0
68	18.0
69	13.0
70	18.0
71	17.0
72	15.0
73	17.0
74	23.0
75	18.0
76	16.0
77	14.0
78	9.0
79	15.0
80	17.0
81	20.0
82	17.0
83	15.0
84	17.0
85	19.0
86	19.0
87	13.0
88	24.0
89	19.0
90	22.0
91	12.0
92	19.0
93	16.0
94	11.0
95	15.0
96	6.0
97	21.0
98	19.0
99	18.0
100	12.0
101	27.0
102	21.0
103	15.0
104	15.0
105	13.0
106	25.0
107	21.0
108	23.0
109	16.0
110	19.0
111	21.0
112	17.0
113	38.0
114	28.0
115	22.0
116	15.0
117	31.0
118	21.0
119	16.0
120	18.0
121	17.0
122	26.0
123	25.0
124	23.0
125	20.0
126	14.0
127	18.0
128	15.0
129	14.0
130	22.0
131	24.0
132	15.0
133	18.0
134	16.0
135	13.0
136	11.0
137	16.0
138	14.0
139	18.0
140	18.0
141	20.0
142	18.0
143	23.0
144	21.0
145	16.0
146	20.0
147	20.0
148	22.0
149	20.0
150	18.0
151	11.0
152	18.0
153	15.0
154	15.0
155	18.0
156	23.0
157	21.0
158	19.0
159	17.0
160	24.0
161	17.0
162	18.0
163	20.0
164	13.0
165	20.0
166	21.0
167	16.0
168	21.0
169	17.0
170	19.0
171	11.0
172	20.0
173	34.0
174	18.0
175	18.0
176	25.0
177	20.0
178	26.0
179	16.0
180	20.0
181	20.0
182	20.0
183	27.0
184	13.0
185	21.0
186	17.0
187	20.0
188	23.0
189	13.0
190	20.0
191	26.0
192	12.0
193	19.0
194	23.0
195	22.0
196	21.0
197	21.0
198	22.0
199	19.0
200	22.0
201	22.0
202	23.0
203	18.0
204	22.0
205	19.0
206	24.0
207	23.0
208	11.0
209	20.0
210	16.0
211	23.0
212	23.0
213	24.0
214	24.0
215	32.0
216	21.0
217	17.0
218	15.0
219	22.0
220	26.0
221	20.0
222	14.0
223	20.0
224	19.0
225	19.0
226	18.0
227	15.0
228	25.0
229	29.0
230	21.0
231	31.0
232	23.0
233	30.0
234	16.0
235	16.0
236	22.0
237	11.0
238	15.0
239	28.0
240	15.0
241	21.0
242	18.0
243	19.0
244	14.0
