Channel No.	Counts
1	0.0
2	0.0
3	277421.0
4	10506979.0
5	13871357.0
6	8462669.0
7	2240579.0
8	1368819.0
9	851021.0
10	237452.0
11	31849.0
12	14037.0
13	9368.0
14	6885.0
15	4918.0
16	3358.0
17	2041.0
18	1097.0
19	478.0
20	158.0
21	33.0
22	8.0
23	5.0
24	6.0
25	3.0
26	10.0
27	8.0
28	4.0
29	7.0
30	6.0
31	8.0
32	3.0
33	6.0
34	10.0
35	8.0
36	5.0
37	8.0
38	5.0
39	4.0
40	8.0
41	3.0
42	8.0
43	7.0
44	4.0
45	11.0
46	3.0
47	5.0
48	7.0
49	7.0
50	6.0
51	6.0
52	10.0
53	5.0
54	9.0
55	3.0
56	4.0
57	7.0
58	7.0
59	9.0
60	1.0
61	4.0
62	8.0
63	5.0
64	7.0
65	7.0
66	4.0
67	10.0
68	7.0
69	5.0
70	7.0
71	8.0
72	5.0
73	3.0
74	6.0
75	3.0
76	4.0
77	5.0
78	7.0
79	6.0
80	6.0
81	9.0
82	4.0
83	8.0
84	11.0
85	6.0
86	7.0
87	6.0
88	10.0
89	10.0
90	6.0
91	7.0
92	6.0
93	5.0
94	11.0
95	9.0
96	13.0
97	5.0
98	14.0
99	17.0
100	5.0
101	10.0
102	14.0
103	10.0
104	15.0
105	10.0
106	10.0
107	12.0
108	8.0
109	11.0
110	13.0
111	7.0
112	20.0
113	7.0
114	13.0
115	12.0
116	19.0
117	10.0
118	12.0
119	15.0
120	11.0
121	6.0
122	13.0
123	7.0
124	10.0
125	10.0
126	10.0
127	10.0
128	7.0
129	10.0
130	10.0
131	9.0
132	11.0
133	8.0
134	6.0
135	5.0
136	12.0
137	10.0
138	2.0
139	9.0
140	8.0
141	8.0
142	8.0
143	6.0
144	6.0
145	3.0
146	5.0
147	10.0
148	7.0
149	12.0
150	11.0
151	8.0
152	11.0
153	6.0
154	11.0
155	10.0
156	13.0
157	7.0
158	8.0
159	9.0
160	6.0
161	12.0
162	9.0
163	11.0
164	15.0
165	7.0
166	8.0
167	7.0
168	5.0
169	8.0
170	11.0
171	9.0
172	3.0
173	4.0
174	11.0
175	5.0
176	11.0
177	10.0
178	6.0
179	5.0
180	11.0
181	12.0
182	10.0
183	15.0
184	3.0
185	7.0
186	14.0
187	5.0
188	6.0
189	12.0
190	8.0
191	9.0
192	7.0
193	8.0
194	7.0
195	10.0
196	6.0
197	12.0
198	11.0
199	6.0
200	6.0
201	5.0
202	9.0
203	7.0
204	9.0
205	8.0
206	7.0
207	11.0
208	7.0
209	6.0
210	2.0
211	8.0
212	11.0
213	5.0
214	3.0
215	12.0
216	9.0
217	11.0
218	9.0
219	8.0
220	8.0
221	5.0
222	8.0
223	20.0
224	8.0
225	12.0
226	6.0
227	4.0
228	13.0
229	5.0
230	6.0
231	7.0
232	7.0
233	7.0
234	10.0
235	4.0
236	11.0
237	8.0
238	14.0
239	4.0
240	4.0
241	10.0
242	8.0
243	8.0
